Min_IT_Loan_ID__c,Opp_Number__c,Id,AccountID,Number_Of_Loans_Granted__c,Num_Of_Loans_Paid__c,Purpose_of_Loan__c,Total_Repayments__c,Amount,Term_in_Weeks__c,Payment_Frequency__c,StageName,userId,loanId,count,LoanIdFormat
828680,4376424,0062x00000D1DwLAAV,0010K00001swZbZQAU,7,5.0,Living Expenses,5,200,8.857,Fortnightly,Loan Paid,1485,4048,1,6
5145789,4376419,0062x00000D1E2IAAV,0012x00000INInpAAH,9,7.0,Vehicle Expenses,7,500,13.571,Fortnightly,Loan Paid,756,720,1,6
828661,4376379,0062x00000D1DktAAF,0012x00000NxU2OAAV,9,6.0,Life Event Expenses,7,1000,13.857,Fortnightly,Loan Paid,1154,4090,1,6
828665,4376374,0062x00000D1DzTAAV,0012x00000BGCCsAAP,19,14.0,Furniture or Appliances,5,450,9.143,Fortnightly,Loan Paid,2246,4403,1,6
828859,4376355,0062x00000D1DyBAAV,0012x00000G2izgAAB,8,6.0,Home Maintenance & Repairs,7,900,13.857,Fortnightly,Loan Paid,1316,1200,1,6
828662,4376347,0062x00000D1DxmAAF,0012x00000Nxc6CAAR,9,6.0,Vehicle Expenses,7,800,14.0,Fortnightly,Loan Paid,2451,2398,1,6
5145766,4376339,0062x00000D1DxIAAV,0010K0000241bj7QAA,23,19.0,Living Expenses,3,500,4.857,Fortnightly,Loan Paid,1995,1646,1,6
828683,4376290,0062x00000D1DuTAAV,0010K00001gllQRQAY,12,10.0,Travel Expenses,7,1000,12.857,Fortnightly,Loan Paid,1813,348,1,6
828631,4376219,0062x00000D1DdJAAV,0012x000002dmMzAAI,8,5.0,Vehicle Expenses,5,300,10.143,Fortnightly,Loan Paid,2114,1374,1,6
5145755,4376217,0062x00000D1DpoAAF,0012x00000XCeUGAA1,7,5.0,Living Expenses,3,350,6.143,Fortnightly,Loan Paid,470,3685,1,6
829034,4376188,0062x00000D1DczAAF,0012x00000MhR7YAAV,7,4.0,Other Expenses,5,500,9.0,Fortnightly,Loan Paid,2049,1528,1,6
828611,4376115,0062x00000D1DlHAAV,0012x000002bcgGAAQ,13,9.0,Vehicle Expenses,7,1000,13.857,Fortnightly,Loan Paid,681,743,1,6
828710,4376101,0062x00000D1DkiAAF,0010K00001zHqt9QAC,14,13.0,Travel Expenses,7,1000,13.0,Fortnightly,Loan Paid,1695,875,1,6
828584,4376019,0062x00000D1DfsAAF,0012x00000MgV7aAAF,10,7.0,Home Maintenance & Repairs,7,1250,13.857,Fortnightly,Loan Paid,1475,26,1,6
828570,4375979,0062x00000D1DdIAAV,0010K00001qegjwQAA,15,11.0,Medical Expenses,7,700,13.857,Fortnightly,Loan Paid,1171,2154,1,6
828621,4375968,0062x00000D1DcoAAF,0012x00000TtKGMAA3,12,5.0,Medical Expenses,5,500,10.143,Fortnightly,Loan Paid,2279,1002,0,6
5145749,4375949,0062x00000D1Dc0AAF,0012x00000PwFHyAAN,13,9.0,Medical Expenses,3,500,5.857,Fortnightly,Loan Paid,169,269,1,6
828575,4375865,0062x00000D1DSfAAN,0012x00000Gc5nUAAR,15,11.0,Living Expenses,10,200,18.571,Fortnightly,Loan Paid,462,640,1,6
5145750,4375856,0062x00000D1DHIAA3,0012x00000G17BDAAZ,15,11.0,Vehicle Expenses,5,350,9.143,Fortnightly,Loan Paid,2601,3735,1,6
828529,4375836,0062x00000D1D2mAAF,0012x00000OLBiwAAH,6,4.0,Vehicle Expenses,7,1000,13.857,Fortnightly,Loan Paid,343,2512,1,6
828522,4375810,0062x00000D1DUGAA3,0010K00002BRvU3QAL,11,7.0,Travel Expenses,7,1000,14.0,Fortnightly,Loan Paid,132,4209,1,6
828569,4375786,0062x00000D1DDBAA3,0010K00001hURb4QAG,12,7.0,Vehicle Expenses,7,1200,13.571,Fortnightly,Loan Paid,282,2452,1,6
5145743,4375762,0062x00000D1DRbAAN,0010K000025xZbFQAU,21,19.0,Medical Expenses,7,800,13.857,Fortnightly,Loan Paid,506,4315,1,6
828590,4375759,0062x00000D1DRRAA3,0012800001SDUFXAA5,25,22.0,Vehicle Expenses,7,1000,14.0,Fortnightly,Loan Paid,1194,805,1,6
5145742,4375666,0062x00000D1DMbAAN,0012x00000TuTWCAA3,11,7.0,Medical Expenses,3,300,6.143,Fortnightly,Loan Paid,1633,581,1,6
828470,4375542,0062x00000D1DFkAAN,0012x000004VHKjAAO,13,10.0,Child Expenses,7,800,14.0,Fortnightly,Loan Paid,1699,1108,1,6
829416,4375501,0062x00000D1D36AAF,0010K00001y7WxtQAE,19,14.0,Medical Expenses,7,1300,14.0,Fortnightly,Loan Paid,62,372,1,6
828453,4375463,0062x00000D1DBZAA3,0012800001SDTuRAAX,21,18.0,Travel Expenses,7,1000,12.714,Fortnightly,Loan Paid,1098,2586,1,6
5145737,4375406,0062x00000D1D8eAAF,0012x00000OvyDEAAZ,14,10.0,Living Expenses,3,300,5.0,Fortnightly,Loan Paid,1750,3747,1,6
828474,4375400,0062x00000D1D8AAAV,0012x000003EwfsAAC,12,9.0,Relocation Expenses,5,500,9.0,Fortnightly,Loan Paid,514,1428,1,6
5145732,4375291,0062x00000D1D14AAF,0010K000021VtQwQAK,17,15.0,Medical Expenses,3,200,5.0,Fortnightly,Loan Paid,989,4262,1,6
828364,4375121,0062x00000D1CrxAAF,0012x00000VcBu1AAF,6,4.0,Living Expenses,7,300,12.857,Fortnightly,Loan Paid,2806,781,1,6
5145726,4374979,0062x00000D1CkIAAV,0012x00000Mhl8AAAR,9,4.0,Living Expenses,7,1000,13.857,Fortnightly,Loan Paid,669,1604,0,6
5145725,4374911,0062x00000D1CXuAAN,0010K000021UrcsQAC,33,31.0,Furniture or Appliances,7,1000,13.857,Fortnightly,Loan Paid,2472,379,2,6
828337,4374844,0062x00000D1CUzAAN,0012x00000G2ndBAAR,11,7.0,Medical Expenses,7,1000,13.857,Fortnightly,Loan Paid,1002,2201,1,6
5145723,4374733,0062x00000D1CXdAAN,0012x00000SFdGKAA1,9,6.0,Vehicle Expenses,3,250,5.143,Fortnightly,Loan Paid,2533,4006,1,6
828332,4374591,0062x00000D1CMNAA3,0010K00001sE3vdQAC,11,8.0,Medical Expenses,7,950,13.857,Fortnightly,Loan Paid,173,664,1,6
829315,4373506,0062x00000D1BQbAAN,0012x000002b2VeAAI,8,6.0,Vehicle Expenses,3,200,5.714,Fortnightly,Loan Paid,561,1129,1,6
828531,4373425,0062x00000D1BDnAAN,0012x00000LQXWoAAP,6,4.0,Medical Expenses,5,400,10.0,Fortnightly,Loan Paid,2039,1054,1,6
828622,4373401,0062x00000D1B6dAAF,0010K00001tyL7ZQAU,9,6.0,Living Expenses,5,500,9.857,Fortnightly,Loan Paid,441,2574,1,6
828475,4373355,0062x00000D1BI3AAN,0012x00000MkEwWAAV,14,10.0,Travel Expenses,7,800,13.714,Fortnightly,Loan Paid,502,4332,1,6
828296,4372670,0062x00000D1AabAAF,0012x00000ADs50AAD,9,7.0,Other Expenses,5,400,10.571,Fortnightly,Loan Paid,1520,444,1,6
5145717,4372489,0062x00000D1ARBAA3,0012x000004V7atAAC,20,18.0,Other Expenses,6,400,10.857,Fortnightly,Loan Paid,2193,2774,1,6
5145718,4372448,0062x00000D1ANYAA3,0012x00000NxBIFAA3,8,4.0,Living Expenses,7,1000,12.857,Fortnightly,Loan Paid,1378,2310,0,6
828436,4372408,0062x00000D1AIjAAN,0012x000002d9eeAAA,7,5.0,Home Maintenance & Repairs,5,200,9.857,Fortnightly,Loan Paid,1238,1097,1,6
828300,4372331,0062x00000D1A9VAAV,0012x00000GeoODAAZ,9,6.0,Living Expenses,7,200,12.857,Fortnightly,Loan Paid,1994,265,1,6
5145740,4372290,0062x00000D19s0AAB,0012x00000OK8rRAAT,13,10.0,Living Expenses,5,300,8.857,Fortnightly,Loan Paid,941,3034,1,6
5145757,4372130,0062x00000D19sOAAR,0010K000020HEZQQA4,11,9.0,Child Expenses,5,400,10.143,Fortnightly,Loan Paid,2767,607,1,6
828639,4372127,0062x00000D19s9AAB,0010K00001dQdEJQA0,15,13.0,Travel Expenses,5,500,9.143,Fortnightly,Loan Paid,43,1986,1,6
828261,4371965,0062x00000D19dKAAR,0010K000029JYAUQA4,26,24.0,Living Expenses,7,1200,13.143,Fortnightly,Loan Paid,954,3542,2,6
5145708,4371917,0062x00000D19eqAAB,0012x00000PwVTgAAN,11,7.0,Vehicle Expenses,7,950,14.143,Fortnightly,Loan Paid,146,1191,1,6
5145734,4371817,0062x00000D19WiAAJ,0010K000021WnkiQAC,23,21.0,Life Event Expenses,7,700,14.0,Fortnightly,Loan Paid,1431,1847,1,6
828243,4371803,0062x00000D19XVAAZ,0012x00000GdbieAAB,7,5.0,Living Expenses,7,200,13.143,Fortnightly,Loan Paid,1973,4205,1,6
828227,4371748,0062x00000D19TdAAJ,0012x00000BGPI2AAP,11,8.0,Travel Expenses,7,1200,14.0,Fortnightly,Loan Paid,1981,2990,1,6
5145706,4371728,0062x00000D19S6AAJ,0012x000003EFbEAAW,11,9.0,Vehicle Expenses,3,400,6.0,Fortnightly,Loan Paid,2358,3670,1,6
828211,4371709,0062x00000D19QjAAJ,0010K00001uIhhCQAS,29,26.0,Home Maintenance & Repairs,7,350,14.0,Fortnightly,Loan Paid,2611,330,2,6
828203,4371680,0062x00000D19OYAAZ,0010K00001ebbpeQAA,8,4.0,Medical Expenses,7,350,13.0,Fortnightly,Loan Paid,1082,1541,0,6
828135,4371432,0062x00000D197SAAR,0012x000005Tc8YAAS,10,6.0,Veterinary Expenses,5,300,9.0,Fortnightly,Loan Paid,1788,1960,1,6
828234,4371431,0062x00000D197NAAR,0010K000028egNqQAI,8,5.0,Child Expenses,7,300,13.143,Fortnightly,Loan Paid,891,862,1,6
5145691,4371389,0062x00000D194JAAR,0010K000029JQIfQAO,8,6.0,Living Expenses,3,350,6.143,Fortnightly,Loan Paid,2135,1255,1,6
828170,4371302,0062x00000D18xwAAB,0012x000003De3GAAS,17,13.0,Living Expenses,5,250,10.143,Fortnightly,Loan Paid,913,4559,1,6
828102,4371298,0062x00000D18o2AAB,0010K00001vI8qUQAS,16,13.0,Medical Expenses,7,450,13.857,Fortnightly,Loan Paid,280,3244,1,6
5145698,4371289,0062x00000D18wFAAR,0012x00000KMi7bAAD,16,10.0,Vehicle Expenses,5,500,8.857,Fortnightly,Loan Paid,1229,2832,1,6
828312,4371271,0062x00000D18usAAB,0010K000023On5UQAS,6,5.0,Home & Improvement,5,500,9.0,Fortnightly,Loan Paid,934,2814,1,6
828082,4371154,0062x00000D18mtAAB,0012x00000RqP9oAAF,11,5.0,Vehicle Expenses,7,1000,14.143,Fortnightly,Loan Paid,1065,2553,0,6
828071,4371069,0062x00000D18h1AAB,0010K0000241KfpQAE,9,6.0,Living Expenses,7,800,13.143,Fortnightly,Loan Paid,1111,746,1,6
5145684,4371063,0062x00000D18h0AAB,0010K000028fOEzQAM,13,9.0,Travel Expenses,3,500,6.0,Fortnightly,Loan Paid,2373,4288,1,6
828204,4370945,0062x00000D18YXAAZ,0010K00001iHuvJQAS,10,5.0,Travel Expenses,7,1000,13.714,Fortnightly,Loan Paid,1411,1261,0,6
5145679,4370919,0062x00000D18O9AAJ,0012x00000IPPguAAH,13,10.0,Living Expenses,6,500,12.0,Fortnightly,Loan Paid,2760,3415,1,6
828022,4370879,0062x00000D18UGAAZ,0012x000003EHQoAAO,15,8.0,Living Expenses,7,500,12.857,Fortnightly,Loan Paid,17,1513,1,6
828019,4370869,0062x00000D18TSAAZ,0012x00000IOQjjAAH,12,8.0,Living Expenses,7,1100,14.0,Fortnightly,Loan Paid,1197,4592,1,6
827994,4370759,0062x00000D18MRAAZ,0012x00000LQZPtAAP,15,10.0,Other Expenses,7,900,14.0,Fortnightly,Loan Paid,2046,1367,1,6
828122,4370730,0062x00000D18KaAAJ,0010K00001rlQz7QAE,6,5.0,Other,7,800,12.857,Fortnightly,Loan Paid,2118,1160,1,6
5145703,4370688,0062x00000D18I0AAJ,0012x00000SI41iAAD,10,5.0,Life Event Expenses,7,1000,13.0,Fortnightly,Loan Paid,1895,2248,0,6
827959,4370618,0062x00000D18ESAAZ,0012x00000BGcGdAAL,14,9.0,Vehicle Expenses,7,900,14.0,Fortnightly,Loan Paid,2449,3671,1,6
827951,4370526,0062x00000D188UAAR,0010K00001y97XhQAI,14,10.0,Furniture or Appliances,7,1000,14.0,Fortnightly,Loan Paid,424,4358,1,6
827902,4370410,0062x00000D180pAAB,0012800001SDTBCAA5,24,20.0,Living Expenses,7,1000,12.857,Fortnightly,Loan Paid,210,57,1,6
5145697,4370389,0062x00000D17wPAAR,0012x000002bCflAAE,9,5.0,Veterinary Expenses,7,1000,14.143,Fortnightly,Loan Paid,394,3906,1,6
827958,4370374,0062x00000D17uOAAR,0012x00000OyiTdAAJ,9,5.0,Living Expenses,5,450,10.286,Fortnightly,Loan Paid,2211,3628,1,6
827987,4370287,0062x00000D17dhAAB,0012x00000RpqNFAAZ,7,5.0,Home Maintenance & Repairs,7,500,13.143,Fortnightly,Loan Paid,868,2445,1,6
828168,4370259,0062x00000D17rxAAB,0012x00000BI7xfAAD,11,8.0,Vehicle Expenses,7,1200,13.286,Fortnightly,Loan Paid,1094,857,1,6
827856,4370239,0062x00000D17qkAAB,0012x00000IN5sBAAT,9,6.0,Vehicle Expenses,7,600,13.143,Fortnightly,Loan Paid,215,239,1,6
827837,4370204,0062x00000D17oyAAB,0012x00000MhYPEAA3,6,5.0,Other Expenses,7,1200,14.0,Fortnightly,Loan Paid,20,828,1,6
827831,4370140,0062x00000D17lGAAR,0012x00000NRxNiAAL,12,7.0,Furniture or Appliances,7,1000,14.0,Fortnightly,Loan Paid,848,4473,1,6
827953,4369991,0062x00000D17d2AAB,0012x000002cR9IAAU,11,9.0,Vehicle Expenses,5,300,9.857,Fortnightly,Loan Paid,1369,1768,1,6
827798,4369969,0062x00000D17bQAAR,0012x00000RrlXRAAZ,6,5.0,Child Expenses,5,300,9.286,Fortnightly,Loan Paid,2203,1252,1,6
827932,4369904,0062x00000D17XOAAZ,0012x000008K24TAAS,14,11.0,Veterinary Expenses,6,500,11.286,Fortnightly,Loan Paid,876,2945,1,6
5145786,4369805,0062x00000D17RQAAZ,0012x00000SFk2hAAD,9,6.0,Living Expenses,7,1000,13.143,Fortnightly,Loan Paid,585,783,1,6
828021,4369749,0062x00000D17NsAAJ,0012x00000GbSjAAAV,8,4.0,Vehicle Expenses,5,200,8.857,Fortnightly,Loan Paid,1858,2272,0,6
5145693,4369743,0062x00000D17NOAAZ,0010K000028fvdMQAQ,29,27.0,Furniture or Appliances,7,1000,14.0,Fortnightly,Loan Paid,421,787,2,6
827732,4369696,0062x00000D17KAAAZ,0010K00001uG5S7QAK,17,13.0,Vehicle Expenses,7,1050,14.0,Fortnightly,Loan Paid,873,3217,1,6
827722,4369682,0062x00000D17JCAAZ,0012x00000IMel9AAD,18,16.0,Living Expenses,5,200,9.143,Fortnightly,Loan Paid,709,2618,1,6
827784,4369633,0062x00000D17GrAAJ,0012x000008K2QqAAK,15,12.0,Medical Expenses,3,200,5.0,Fortnightly,Loan Paid,354,1537,1,6
827759,4369626,0062x00000D17GIAAZ,0012x000002aHQEAA2,17,15.0,Furniture or Appliances,7,400,14.0,Fortnightly,Loan Paid,2237,2994,1,6
827697,4369568,0062x00000D17D9AAJ,0012x00000IM5QpAAL,12,9.0,Living Expenses,7,300,14.286,Fortnightly,Loan Paid,1841,993,1,6
827693,4369551,0062x00000D17BwAAJ,0012x00000GdLTIAA3,14,9.0,Medical Expenses,5,500,10.0,Fortnightly,Loan Paid,2402,1024,1,6
827683,4369461,0062x00000D1763AAB,0012x00000VdmDRAAZ,6,4.0,Medical Expenses,5,1000,9.143,Fortnightly,Loan Paid,2143,3129,1,6
5145616,4369388,0062x00000D1713AAB,0012x00000SI1lTAAT,12,9.0,Vehicle Expenses,7,550,14.0,Fortnightly,Loan Paid,2313,2973,1,6
827919,4369378,0062x00000D170KAAR,0012x00000ADGXWAA5,9,7.0,Medical Expenses,7,650,14.0,Fortnightly,Loan Paid,430,327,1,6
5145617,4369371,0062x00000D16tZAAR,0012x00000cKxDFAA0,7,6.0,Living Expenses,3,300,6.143,Fortnightly,Loan Paid,190,2623,1,6
827586,4369087,0062x00000D16jJAAR,0012x00000GbXZFAA3,10,4.0,Living Expenses,7,500,14.143,Fortnightly,Loan Paid,1416,1800,0,6
827623,4369083,0062x00000D16j9AAB,0012x000008HpQtAAK,8,5.0,Other Expenses,5,500,10.143,Fortnightly,Loan Paid,2510,4082,1,6
5145602,4369066,0062x00000D16i6AAB,0010K000022ioFeQAI,10,6.0,Living Expenses,3,200,5.0,Fortnightly,Loan Paid,59,2600,1,6
827691,4369060,0062x00000D16hmAAB,0010K00001qjSKhQAM,21,18.0,Travel Expenses,7,1000,13.143,Fortnightly,Loan Paid,1618,3847,1,6
827581,4369014,0062x00000D16fHAAR,0012x00000Gecq7AAB,8,7.0,Living Expenses,5,200,9.286,Fortnightly,Loan Paid,2379,1099,1,6
827652,4368975,0062x00000D16crAAB,0012x00000OLKr0AAH,11,7.0,Other Expenses,5,400,9.143,Fortnightly,Loan Paid,6,961,1,6
827572,4368966,0062x00000D16YlAAJ,0012x00000TsnQEAAZ,9,4.0,Living Expenses,7,950,14.0,Fortnightly,Loan Paid,1043,4572,0,6
827570,4368954,0062x00000D16boAAB,0012x00000PwbdIAAR,10,6.0,Living Expenses,7,700,13.0,Fortnightly,Loan Paid,2101,3946,1,6
827563,4368840,0062x00000D16VRAAZ,0012x000003E1HgAAK,13,10.0,Travel Expenses,7,1000,13.143,Fortnightly,Loan Paid,2499,2311,1,6
827790,4368782,0062x00000D16H1AAJ,0012x00000KLclKAAT,7,6.0,Vehicle Expenses,5,200,10.286,Fortnightly,Loan Paid,1274,3672,1,6
5145639,4368674,0062x00000D16L7AAJ,0012x00000TtC8dAAF,8,5.0,Travel Expenses,3,200,6.0,Fortnightly,Loan Paid,1376,3948,1,6
827523,4368618,0062x00000D16HeAAJ,0012x000002cKfmAAE,9,6.0,Home Maintenance & Repairs,5,500,10.143,Fortnightly,Loan Paid,1270,3845,1,6
827518,4368554,0062x00000D16EBAAZ,0012x00000SFJg7AAH,8,5.0,Life Event Expenses,7,1000,14.0,Fortnightly,Loan Paid,45,3033,1,6
827510,4368518,0062x00000D16BvAAJ,0010K00001zI3F5QAK,13,10.0,Living Expenses,5,200,9.714,Fortnightly,Loan Paid,807,1809,1,6
827997,4368460,0062x00000D168hAAB,0012800001YGelqAAD,22,19.0,Medical Expenses,5,600,10.0,Fortnightly,Loan Paid,1365,1497,1,6
5145588,4368454,0062x00000D168NAAR,0012x000002ay0RAAQ,28,23.0,Vehicle Expenses,7,450,14.0,Fortnightly,Loan Paid,1976,264,1,6
827499,4368389,0062x00000D164uAAB,0012x00000IN51eAAD,11,9.0,Home Maintenance & Repairs,10,500,19.0,Fortnightly,Loan Paid,986,2782,1,6
827488,4368348,0062x00000D162PAAR,0012x00000OL0pLAAT,9,6.0,Living Expenses,5,500,9.286,Fortnightly,Loan Paid,332,3283,1,6
827720,4368313,0062x00000D160JAAR,0012x00000G0qPPAAZ,15,11.0,Living Expenses,6,200,12.143,Fortnightly,Loan Paid,241,763,1,6
827470,4368184,0062x00000D15sAAAR,0012x00000BGwFKAA1,12,10.0,Medical Expenses,5,200,8.857,Fortnightly,Loan Paid,1298,4220,1,6
827867,4368148,0062x00000D15q9AAB,0010K000023ztbrQAA,20,19.0,Living Expenses,5,500,9.714,Fortnightly,Loan Paid,1424,2695,1,6
827910,4368097,0062x00000D15nFAAR,0012x000003Dp7HAAS,13,10.0,Travel Expenses,5,300,9.143,Fortnightly,Loan Paid,1079,562,1,6
827922,4367935,0062x00000D15dFAAR,0012x00000BFwEkAAL,8,6.0,Living Expenses,10,350,19.286,Fortnightly,Loan Paid,376,4296,1,6
827733,4367921,0062x00000D15cMAAR,0012x00000LPns8AAD,6,4.0,Living Expenses,7,500,14.0,Fortnightly,Loan Paid,2824,3131,1,6
827402,4367830,0062x00000D15WdAAJ,0012x00000TucuvAAB,11,5.0,Living Expenses,7,800,14.143,Fortnightly,Loan Paid,1345,1156,0,6
827578,4367779,0062x00000D15SwAAJ,0012x000005TJbaAAG,6,4.0,Vehicle Expenses,6,500,11.857,Fortnightly,Loan Paid,1408,2185,1,6
5145565,4367636,0062x00000D15MxAAJ,0012x000002bUE2AAM,7,4.0,Furniture or Appliances,6,500,12.0,Fortnightly,Loan Paid,1484,3451,1,6
5145614,4367613,0062x00000D15K5AAJ,0010K000022Na91QAC,15,13.0,Life Event Expenses,5,350,10.0,Fortnightly,Loan Paid,1077,72,1,6
827699,4367608,0062x00000D15GlAAJ,0010K00002BTYZwQAP,8,5.0,Child Expenses,5,250,10.286,Fortnightly,Loan Paid,1443,438,1,6
827815,4367564,0062x00000D15JFAAZ,0012x00000OK1iwAAD,12,7.0,Furniture or Appliances,5,250,10.714,Fortnightly,Loan Paid,1281,873,1,6
827568,4367561,0062x00000D15J5AAJ,0012x00000VeufYAAR,7,4.0,Other Expenses,7,500,13.0,Fortnightly,Loan Paid,1060,2224,1,6
827531,4367557,0062x00000D15IvAAJ,0012x00000G2kRlAAJ,16,11.0,Other Expenses,5,750,10.286,Fortnightly,Loan Paid,2448,2957,1,6
827485,4367480,0062x00000D15E6AAJ,0010K000020GMNRQA4,18,14.0,Vehicle Expenses,7,1200,14.0,Fortnightly,Loan Paid,996,2021,1,6
827345,4367467,0062x00000D15DbAAJ,0012x00000FFf1AAAT,8,7.0,Travel Expenses,7,400,14.0,Fortnightly,Loan Paid,2271,3593,1,6
5145555,4367445,0062x00000D15CJAAZ,0012x00000XPELJAA5,12,9.0,Vehicle Expenses,3,500,6.0,Fortnightly,Loan Paid,2822,777,1,6
5145552,4367410,0062x00000D158SAAR,0010K000023NSo2QAG,56,49.0,Living Expenses,3,250,6.143,Fortnightly,Loan Paid,2424,278,4,6
5145557,4367408,0062x00000D159LAAR,0010K0000240nFTQAY,20,19.0,Vehicle Expenses,5,400,9.857,Fortnightly,Loan Paid,214,2146,1,6
827343,4367406,0062x00000D159oAAB,0012x00000THdlGAAT,9,5.0,Other Expenses,7,200,13.0,Fortnightly,Loan Paid,89,1982,1,6
827314,4367341,0062x00000D14vfAAB,0010K00001y2gvTQAQ,42,39.0,Vehicle Expenses,7,850,14.143,Fortnightly,Loan Paid,1222,4555,3,6
827318,4367339,0062x00000D153tAAB,0012x00000INz77AAD,13,9.0,Vehicle Expenses,7,850,13.286,Fortnightly,Loan Paid,671,3305,1,6
827316,4367308,0062x00000D154PAAR,0012x00000KLnN6AAL,11,8.0,Vehicle Expenses,3,200,5.286,Fortnightly,Loan Paid,2816,2530,1,6
827307,4367226,0062x00000D14zAAAR,0010K00001y8WpQQAU,11,9.0,Living Expenses,7,1000,14.0,Fortnightly,Loan Paid,613,548,1,6
827290,4367177,0062x00000D14wQAAR,0012x00000BJDkeAAH,14,10.0,Travel Expenses,7,1000,14.0,Fortnightly,Loan Paid,2491,531,1,6
827281,4367123,0062x00000D14j4AAB,0012x00000INLgvAAH,12,7.0,Other Expenses,5,350,8.857,Fortnightly,Loan Paid,787,1122,1,6
827280,4367102,0062x00000D14sEAAR,0012x00000RrcTuAAJ,7,6.0,Vehicle Expenses,7,300,14.143,Fortnightly,Loan Paid,1955,1405,1,6
827664,4367077,0062x00000D14qmAAB,0012x00000LQ0IXAA1,8,6.0,Life Event Expenses,7,1000,13.0,Fortnightly,Loan Paid,2698,1894,1,6
827884,4366907,0062x00000D14grAAB,0012800001Z6DhXAAV,27,24.0,Medical Expenses,7,400,12.857,Fortnightly,Loan Paid,2685,233,2,6
827676,4366851,0062x00000D14eHAAR,0010K00001gjv4qQAA,7,5.0,Medical Expenses,5,200,9.857,Fortnightly,Loan Paid,1494,1755,1,6
827636,4366747,0062x00000D14OKAAZ,0012x00000THmu9AAD,8,5.0,Medical Expenses,5,400,9.143,Fortnightly,Loan Paid,606,4397,1,6
827287,4366727,0062x00000D14YdAAJ,0012x00000Rqp7fAAB,10,5.0,Medical Expenses,5,400,10.0,Fortnightly,Loan Paid,74,3964,0,6
827555,4366694,0062x00000D14WmAAJ,0012x000002bzxRAAQ,11,8.0,Veterinary Expenses,5,400,9.0,Fortnightly,Loan Paid,294,978,1,6
827618,4366625,0062x00000D14T9AAJ,0010K00001b0WW7QAM,12,4.0,Living Expenses,5,500,9.143,Fortnightly,Loan Paid,518,3101,0,6
827197,4364192,0062x00000D12BcAAJ,0012x00000MgcYTAAZ,11,7.0,Living Expenses,7,1050,13.857,Fortnightly,Loan Paid,325,4192,1,6
827194,4364083,0062x00000D11zNAAR,0012x00000INOo2AAH,13,6.0,Travel Expenses,7,250,12.857,Fortnightly,Loan Paid,469,102,0,6
827346,4364072,0062x00000D11h4AAB,0012x00000OJyqmAAD,14,10.0,Vehicle Expenses,5,400,8.714,Fortnightly,Loan Paid,1219,950,1,6
827192,4364025,0062x00000D11myAAB,0012x00000PwF6QAAV,9,5.0,Living Expenses,7,1300,13.857,Fortnightly,Loan Paid,940,3543,1,6
827188,4363932,0062x00000D11lUAAR,0012x000003F3EGAA0,14,10.0,Living Expenses,5,400,10.429,Fortnightly,Loan Paid,1303,819,1,6
827182,4363783,0062x00000D11IAAAZ,0012x000002bAfPAAU,18,17.0,Living Expenses,7,500,14.143,Fortnightly,Loan Paid,707,658,1,6
827170,4363701,0062x00000D115BAAR,0010K00001qIR34QAG,7,4.0,Living Expenses,7,700,13.286,Fortnightly,Loan Paid,2220,1376,1,6
5145536,4363675,0062x00000D11FUAAZ,0012x000002aD3KAAU,16,11.0,Living Expenses,6,300,11.143,Fortnightly,Loan Paid,2632,4469,1,6
827168,4363670,0062x00000D11F0AAJ,0012x00000TsrdnAAB,11,5.0,Living Expenses,7,550,13.143,Fortnightly,Loan Paid,838,1514,0,6
827412,4363645,0062x00000D11DEAAZ,0010K000022PbJTQA0,19,16.0,Veterinary Expenses,5,500,12.143,Fortnightly,Loan Paid,2433,624,1,6
827322,4363596,0062x00000D119qAAB,0010K000020HQ70QAG,12,8.0,Veterinary Expenses,7,700,14.143,Fortnightly,Loan Paid,2437,4120,1,6
827206,4363471,0062x00000D10y0AAB,0012x000003EThAAAW,17,13.0,Living Expenses,5,200,9.143,Fortnightly,Loan Paid,1684,1275,1,6
827202,4363442,0062x00000D10ysAAB,0010K00001zHVlmQAG,14,10.0,Travel Expenses,5,200,10.286,Fortnightly,Loan Paid,1608,2267,1,6
5145525,4363402,0062x00000D10vjAAB,0012x00000OKTlhAAH,8,5.0,Living Expenses,3,350,5.143,Fortnightly,Loan Paid,359,2097,1,6
5145598,4363363,0062x00000D10suAAB,0012x00000BIuIcAAL,21,17.0,Life Event Expenses,5,200,10.429,Fortnightly,Loan Paid,1107,2157,1,6
827267,4363347,0062x00000D10rNAAR,0012x000002bP0PAAU,12,9.0,Life Event Expenses,5,300,9.143,Fortnightly,Loan Paid,1169,3617,1,6
827097,4363316,0062x00000D10p7AAB,0012x00000Wq20gAAB,9,4.0,Life Event Expenses,5,300,9.143,Fortnightly,Loan Paid,422,1310,0,6
827098,4363298,0062x00000D10npAAB,0012x000008KfKLAA0,14,10.0,Living Expenses,5,300,8.857,Fortnightly,Loan Paid,2876,4221,1,6
827075,4363234,0062x00000D10izAAB,0012x00000G10UOAAZ,9,5.0,Vehicle Expenses,7,1000,13.429,Fortnightly,Loan Paid,1374,1786,1,6
827068,4363218,0062x00000D10hXAAR,0012x00000GcbSQAAZ,12,10.0,Home Maintenance & Repairs,5,500,9.429,Fortnightly,Loan Paid,1438,1695,1,6
