Min_IT_Loan_ID__c,Opp_Number__c,Id,AccountID,Number_Of_Loans_Granted__c,Num_Of_Loans_Paid__c,Purpose_of_Loan__c,Total_Repayments__c,Amount,Term_in_Weeks__c,Payment_Frequency__c,StageName,userId,loanId,count,LoanIdFormat
827578,4367779,0062x00000D15SwAAJ,0012x000005TJbaAAG,6,4.0,Vehicle Expenses,6,500,11.857,Fortnightly,Loan Paid,1570,823,1,6
5145565,4367636,0062x00000D15MxAAJ,0012x000002bUE2AAM,7,4.0,Furniture or Appliances,6,500,12.0,Fortnightly,Loan Paid,1390,818,1,6
5145614,4367613,0062x00000D15K5AAJ,0010K000022Na91QAC,15,13.0,Life Event Expenses,5,350,10.0,Fortnightly,Loan Paid,638,813,2,6
827699,4367608,0062x00000D15GlAAJ,0010K00002BTYZwQAP,8,5.0,Child Expenses,5,250,10.286,Fortnightly,Loan Paid,940,807,1,6
827815,4367564,0062x00000D15JFAAZ,0012x00000OK1iwAAD,12,7.0,Furniture or Appliances,5,250,10.714,Fortnightly,Loan Paid,2239,811,1,6
827568,4367561,0062x00000D15J5AAJ,0012x00000VeufYAAR,7,4.0,Other Expenses,7,500,13.0,Fortnightly,Loan Paid,2604,810,1,6
827531,4367557,0062x00000D15IvAAJ,0012x00000G2kRlAAJ,16,11.0,Other Expenses,5,750,10.286,Fortnightly,Loan Paid,1753,809,1,6
827485,4367480,0062x00000D15E6AAJ,0010K000020GMNRQA4,18,14.0,Vehicle Expenses,7,1200,14.0,Fortnightly,Loan Paid,534,805,1,6
827345,4367467,0062x00000D15DbAAJ,0012x00000FFf1AAAT,8,7.0,Travel Expenses,7,400,14.0,Fortnightly,Loan Paid,1699,804,1,6
5145555,4367445,0062x00000D15CJAAZ,0012x00000XPELJAA5,12,9.0,Vehicle Expenses,3,500,6.0,Fortnightly,Loan Paid,2698,802,1,6
5145552,4367410,0062x00000D158SAAR,0010K000023NSo2QAG,56,49.0,Living Expenses,3,250,6.143,Fortnightly,Loan Paid,683,797,5,6
5145557,4367408,0062x00000D159LAAR,0010K0000240nFTQAY,20,19.0,Vehicle Expenses,5,400,9.857,Fortnightly,Loan Paid,730,798,2,6
827343,4367406,0062x00000D159oAAB,0012x00000THdlGAAT,9,5.0,Other Expenses,7,200,13.0,Fortnightly,Loan Paid,2498,799,1,6
827314,4367341,0062x00000D14vfAAB,0010K00001y2gvTQAQ,42,39.0,Vehicle Expenses,7,850,14.143,Fortnightly,Loan Paid,446,779,4,6
827318,4367339,0062x00000D153tAAB,0012x00000INz77AAD,13,9.0,Vehicle Expenses,7,850,13.286,Fortnightly,Loan Paid,1937,791,1,6
827316,4367308,0062x00000D154PAAR,0012x00000KLnN6AAL,11,8.0,Vehicle Expenses,3,200,5.286,Fortnightly,Loan Paid,1989,794,1,6
827307,4367226,0062x00000D14zAAAR,0010K00001y8WpQQAU,11,9.0,Living Expenses,7,1000,14.0,Fortnightly,Loan Paid,460,782,1,6
827290,4367177,0062x00000D14wQAAR,0012x00000BJDkeAAH,14,10.0,Travel Expenses,7,1000,14.0,Fortnightly,Loan Paid,1686,780,1,6
827281,4367123,0062x00000D14j4AAB,0012x00000INLgvAAH,12,7.0,Other Expenses,5,350,8.857,Fortnightly,Loan Paid,1915,769,1,6
827280,4367102,0062x00000D14sEAAR,0012x00000RrcTuAAJ,7,6.0,Vehicle Expenses,7,300,14.143,Fortnightly,Loan Paid,2387,777,1,6
827664,4367077,0062x00000D14qmAAB,0012x00000LQ0IXAA1,8,6.0,Life Event Expenses,7,1000,13.0,Fortnightly,Loan Paid,2057,773,1,6
827884,4366907,0062x00000D14grAAB,0012800001Z6DhXAAV,27,24.0,Medical Expenses,7,400,12.857,Fortnightly,Loan Paid,1321,767,3,6
827676,4366851,0062x00000D14eHAAR,0010K00001gjv4qQAA,7,5.0,Medical Expenses,5,200,9.857,Fortnightly,Loan Paid,116,765,1,6
827636,4366747,0062x00000D14OKAAZ,0012x00000THmu9AAD,8,5.0,Medical Expenses,5,400,9.143,Fortnightly,Loan Paid,2502,754,1,6
827287,4366727,0062x00000D14YdAAJ,0012x00000Rqp7fAAB,10,5.0,Medical Expenses,5,400,10.0,Fortnightly,Loan Paid,2370,760,0,6
827555,4366694,0062x00000D14WmAAJ,0012x000002bzxRAAQ,11,8.0,Veterinary Expenses,5,400,9.0,Fortnightly,Loan Paid,1401,759,1,6
827618,4366625,0062x00000D14T9AAJ,0010K00001b0WW7QAM,12,4.0,Living Expenses,5,500,9.143,Fortnightly,Loan Paid,7,757,0,6
827197,4364192,0062x00000D12BcAAJ,0012x00000MgcYTAAZ,11,7.0,Living Expenses,7,1050,13.857,Fortnightly,Loan Paid,2117,739,1,6
827194,4364083,0062x00000D11zNAAR,0012x00000INOo2AAH,13,6.0,Travel Expenses,7,250,12.857,Fortnightly,Loan Paid,1916,738,0,6
827346,4364072,0062x00000D11h4AAB,0012x00000OJyqmAAD,14,10.0,Vehicle Expenses,5,400,8.714,Fortnightly,Loan Paid,2237,729,1,6
827192,4364025,0062x00000D11myAAB,0012x00000PwF6QAAV,9,5.0,Living Expenses,7,1300,13.857,Fortnightly,Loan Paid,2315,734,1,6
827188,4363932,0062x00000D11lUAAR,0012x000003F3EGAA0,14,10.0,Living Expenses,5,400,10.429,Fortnightly,Loan Paid,1534,733,1,6
827182,4363783,0062x00000D11IAAAZ,0012x000002bAfPAAU,18,17.0,Living Expenses,7,500,14.143,Fortnightly,Loan Paid,1380,722,2,6
827170,4363701,0062x00000D115BAAR,0010K00001qIR34QAG,7,4.0,Living Expenses,7,700,13.286,Fortnightly,Loan Paid,256,708,1,6
5145536,4363675,0062x00000D11FUAAZ,0012x000002aD3KAAU,16,11.0,Living Expenses,6,300,11.143,Fortnightly,Loan Paid,1348,721,1,6
827168,4363670,0062x00000D11F0AAJ,0012x00000TsrdnAAB,11,5.0,Living Expenses,7,550,13.143,Fortnightly,Loan Paid,2535,719,0,6
827412,4363645,0062x00000D11DEAAZ,0010K000022PbJTQA0,19,16.0,Veterinary Expenses,5,500,12.143,Fortnightly,Loan Paid,654,713,2,6
827322,4363596,0062x00000D119qAAB,0010K000020HQ70QAG,12,8.0,Veterinary Expenses,7,700,14.143,Fortnightly,Loan Paid,547,711,1,6
827206,4363471,0062x00000D10y0AAB,0012x000003EThAAAW,17,13.0,Living Expenses,5,200,9.143,Fortnightly,Loan Paid,1515,706,1,6
827202,4363442,0062x00000D10ysAAB,0010K00001zHVlmQAG,14,10.0,Travel Expenses,5,200,10.286,Fortnightly,Loan Paid,507,707,1,6
5145525,4363402,0062x00000D10vjAAB,0012x00000OKTlhAAH,8,5.0,Living Expenses,3,350,5.143,Fortnightly,Loan Paid,2247,705,1,6
5145598,4363363,0062x00000D10suAAB,0012x00000BIuIcAAL,21,17.0,Life Event Expenses,5,200,10.429,Fortnightly,Loan Paid,1681,702,2,6
827267,4363347,0062x00000D10rNAAR,0012x000002bP0PAAU,12,9.0,Life Event Expenses,5,300,9.143,Fortnightly,Loan Paid,1388,701,1,6
827097,4363316,0062x00000D10p7AAB,0012x00000Wq20gAAB,9,4.0,Life Event Expenses,5,300,9.143,Fortnightly,Loan Paid,2630,700,0,6
827098,4363298,0062x00000D10npAAB,0012x000008KfKLAA0,14,10.0,Living Expenses,5,300,8.857,Fortnightly,Loan Paid,1600,698,1,6
827075,4363234,0062x00000D10izAAB,0012x00000G10UOAAZ,9,5.0,Vehicle Expenses,7,1000,13.429,Fortnightly,Loan Paid,1726,692,1,6
827068,4363218,0062x00000D10hXAAR,0012x00000GcbSQAAZ,12,10.0,Home Maintenance & Repairs,5,500,9.429,Fortnightly,Loan Paid,1806,690,1,6
827100,4363163,0062x00000D10cmAAB,0010K00001rmN0FQAU,17,15.0,Life Event Expenses,7,1000,14.143,Fortnightly,Loan Paid,289,688,2,6
827543,4363142,0062x00000D10aRAAR,0012x00000RraTHAAZ,7,5.0,Medical Expenses,5,400,9.143,Fortnightly,Loan Paid,2385,685,1,6
827038,4363121,0062x00000D10YVAAZ,0012x00000THDhrAAH,7,4.0,Medical Expenses,7,1000,13.286,Fortnightly,Loan Paid,2484,684,1,6
5145571,4363101,0062x00000D10W0AAJ,0010K000021DlAvQAK,18,16.0,Other Expenses,5,500,9.429,Fortnightly,Loan Paid,581,682,2,6
827022,4363085,0062x00000D10UiAAJ,0010K00001zHpvLQAS,32,25.0,Other Expenses,7,600,14.143,Fortnightly,Loan Paid,508,681,2,6
5145521,4363001,0062x00000D10M5AAJ,0010K000022npfkQAA,7,4.0,Furniture or Appliances,5,500,9.286,Fortnightly,Loan Paid,673,677,1,6
827007,4362995,0062x00000D10LRAAZ,0010K00002A95qWQAR,16,14.0,Medical Expenses,7,200,14.143,Fortnightly,Loan Paid,902,676,2,6
827001,4362953,0062x00000D10HoAAJ,0012x00000SGCLSAA5,7,5.0,Life Event Expenses,7,1200,14.143,Fortnightly,Loan Paid,2432,675,1,6
827070,4362787,0062x00000D101RAAR,0010K00001stAPRQA2,14,13.0,Living Expenses,7,800,14.0,Fortnightly,Loan Paid,315,669,2,6
826951,4362729,0062x00000D0zw2AAB,0012x00000G2kPQAAZ,10,7.0,Vehicle Expenses,7,800,13.143,Fortnightly,Loan Paid,1752,667,1,6
827006,4362640,0062x00000D0zoNAAR,0012x00000SIYKGAA5,6,4.0,Living Expenses,5,200,9.0,Fortnightly,Loan Paid,2475,666,1,6
826987,4362598,0062x00000D0ziQAAR,0012x00000G1QvoAAF,16,11.0,Vehicle Expenses,5,300,10.143,Fortnightly,Loan Paid,1735,661,1,6
826959,4362512,0062x00000D0zdUAAR,0012x00000BGTN1AAP,10,9.0,Medical Expenses,5,250,9.429,Fortnightly,Loan Paid,1641,655,1,6
5145490,4362351,0062x00000D0zPcAAJ,0012x00000INzB9AAL,18,15.0,Veterinary Expenses,7,1100,14.143,Fortnightly,Loan Paid,1938,650,2,6
5145491,4362348,0062x00000D0zPNAAZ,0010K000022OKutQAG,42,36.0,Living Expenses,4,400,8.0,Fortnightly,Loan Paid,647,649,4,6
826846,4362221,0062x00000D0zEjAAJ,0012800001LfHpVAAV,6,4.0,Vehicle Expenses,7,800,13.0,Fortnightly,Loan Paid,1034,637,1,6
826872,4362188,0062x00000D0zBpAAJ,0012x00000G149XAAR,7,5.0,Life Event Expenses,5,300,9.286,Fortnightly,Loan Paid,1729,634,1,6
826849,4362157,0062x00000D0z9KAAR,0010K00002CPRlzQAH,11,7.0,Vehicle Expenses,5,250,9.0,Fortnightly,Loan Paid,968,631,1,6
5145476,4362083,0062x00000D0z3WAAR,0010K00002438yRQAQ,20,18.0,Vehicle Expenses,3,250,5.0,Fortnightly,Loan Paid,769,626,2,6
826789,4361970,0062x00000D0yv8AAB,0010K00001vHDWjQAO,10,7.0,Travel Expenses,7,1000,14.143,Fortnightly,Loan Paid,374,623,1,6
826958,4361959,0062x00000D0yuUAAR,0012x00000MiXhzAAF,8,5.0,Vehicle Expenses,5,300,9.286,Fortnightly,Loan Paid,2147,622,1,6
827247,4361917,0062x00000D0yrLAAR,0012x00000KLiAiAAL,7,4.0,Vehicle Expenses,7,1200,13.143,Fortnightly,Loan Paid,1987,617,1,6
5145466,4361862,0062x00000D0yn9AAB,0012x00000RpxYGAAZ,10,7.0,Medical Expenses,3,500,5.286,Fortnightly,Loan Paid,2344,614,1,6
826973,4361845,0062x00000D0ym1AAB,0012x00000SI8XRAA1,6,4.0,Living Expenses,7,1200,13.143,Fortnightly,Loan Paid,2458,613,1,6
826817,4361805,0062x00000D0yjRAAR,0012x00000LSC3KAAX,16,13.0,Other Expenses,5,300,9.857,Fortnightly,Loan Paid,2097,612,1,6
5145463,4361716,0062x00000D0ydEAAR,0012x00000RqrBfAAJ,12,8.0,Vehicle Expenses,7,500,13.0,Fortnightly,Loan Paid,2371,609,1,6
826941,4361645,0062x00000D0yY9AAJ,0012x000003EJpLAAW,8,4.0,Home Maintenance & Repairs,5,500,9.0,Fortnightly,Loan Paid,1510,607,0,6
827262,4361521,0062x00000D0yOJAAZ,0012x00000G1U4oAAF,10,7.0,Medical Expenses,5,400,10.0,Fortnightly,Loan Paid,1739,604,1,6
827871,4361423,0062x00000D0yHXAAZ,0010K00001xj8EZQAY,13,9.0,Vehicle Expenses,7,800,13.143,Fortnightly,Loan Paid,425,598,1,6
826882,4361390,0062x00000D0yFRAAZ,0010K00001xku49QAA,7,5.0,Living Expenses,5,500,10.143,Fortnightly,Loan Paid,439,597,1,6
826976,4361340,0062x00000D0yCNAAZ,0012800001YHAFXAA5,26,23.0,Vehicle Expenses,7,1200,14.0,Fortnightly,Loan Paid,1309,595,3,6
826756,4361333,0062x00000D0yAIAAZ,0012x00000TtYimAAF,7,4.0,Vehicle Expenses,3,200,6.429,Fortnightly,Loan Paid,2554,594,1,6
826932,4361301,0062x00000D0y9sAAB,0012x00000MglTFAAZ,12,8.0,Life Event Expenses,5,500,10.143,Fortnightly,Loan Paid,2121,592,1,6
826654,4361295,0062x00000D0y5NAAR,0012x00000SIQvZAAX,15,6.0,Living Expenses,5,300,10.143,Fortnightly,Loan Paid,2468,588,0,6
5145467,4361276,0062x00000D0y3lAAB,0012x00000ACnJwAAL,8,4.0,Vehicle Expenses,5,400,10.143,Fortnightly,Loan Paid,1609,587,0,6
826911,4361240,0062x00000D0xnOAAR,0012x000003DrRxAAK,13,12.0,Living Expenses,7,700,13.857,Fortnightly,Loan Paid,1492,570,2,6
826642,4361210,0062x00000D0y3kAAB,0012x00000SFaVFAA1,9,5.0,Travel Expenses,5,1000,9.286,Fortnightly,Loan Paid,2406,586,1,6
826640,4361174,0062x00000D0y1KAAR,0010K00002BRcnOQAT,16,12.0,Living Expenses,7,550,14.143,Fortnightly,Loan Paid,928,583,1,6
5145456,4361144,0062x00000D0xzJAAR,0012x000003DIlNAAW,10,6.0,Home Maintenance & Repairs,3,250,5.429,Fortnightly,Loan Paid,1480,582,1,6
826629,4361110,0062x00000D0xwyAAB,0010K00002409UpQAI,20,14.0,Living Expenses,5,250,10.0,Fortnightly,Loan Paid,718,579,1,6
826630,4361090,0062x00000D0xvgAAB,0012x000003EF9UAAW,10,7.0,Home Maintenance & Repairs,5,400,10.286,Fortnightly,Loan Paid,1503,578,1,6
826728,4361071,0062x00000D0xuOAAR,0012x00000OxjWVAAZ,9,7.0,Living Expenses,5,500,10.0,Fortnightly,Loan Paid,2287,576,1,6
826719,4360812,0062x00000D0xbHAAR,0012800001HnDbxAAF,8,4.0,Vehicle Expenses,5,500,10.286,Fortnightly,Loan Paid,994,567,0,6
826879,4360730,0062x00000D0xUpAAJ,0012x00000FEwoMAAT,8,5.0,Travel Expenses,5,250,9.143,Fortnightly,Loan Paid,1693,565,1,6
826566,4360686,0062x00000D0xNzAAJ,0012x00000FGdDVAA1,9,7.0,Medical Expenses,7,600,13.286,Fortnightly,Loan Paid,1715,563,1,6
826606,4360660,0062x00000D0xQEAAZ,0012x000002aJ2wAAE,9,8.0,Home Maintenance & Repairs,7,800,14.143,Fortnightly,Loan Paid,1354,564,1,6
826622,4360291,0062x00000D0wwTAAR,0012x00000NRrLLAA1,13,8.0,Vehicle Expenses,5,300,10.143,Fortnightly,Loan Paid,2194,550,1,6
826598,4360148,0062x00000D0wlWAAR,0012x00000IMH9LAAX,15,11.0,Travel Expenses,5,200,10.429,Fortnightly,Loan Paid,1889,548,1,6
826494,4360118,0062x00000D0wivAAB,0012800001WKjD1AAL,12,8.0,Furniture or Appliances,7,1000,13.286,Fortnightly,Loan Paid,1293,546,1,6
5145447,4360007,0062x00000D0wbCAAR,0010K000026N3l1QAC,25,24.0,Furniture or Appliances,5,300,10.143,Fortnightly,Loan Paid,795,542,3,6
5145430,4359970,0062x00000D0wYCAAZ,0012x00000LQxjXAAT,8,6.0,Living Expenses,3,200,6.143,Fortnightly,Loan Paid,2080,541,1,6
826466,4359910,0062x00000D0wTHAAZ,0012x00000RrSWhAAN,7,5.0,Living Expenses,7,700,14.286,Fortnightly,Loan Paid,2382,538,1,6
826451,4359828,0062x00000D0wMfAAJ,0012x00000OKyHmAAL,10,7.0,Living Expenses,7,1000,14.143,Fortnightly,Loan Paid,2260,532,1,6
826460,4359687,0062x00000D0wBXAAZ,0012x00000NRtHBAA1,7,5.0,Vehicle Expenses,5,200,9.143,Fortnightly,Loan Paid,2195,529,1,6
826564,4359673,0062x00000D0wAPAAZ,0012x00000OKP0wAAH,10,7.0,Medical Expenses,5,500,10.143,Fortnightly,Loan Paid,2244,527,1,6
826542,4359615,0062x00000D0vytAAB,0012x000002ainPAAQ,13,11.0,Travel Expenses,7,1000,13.286,Fortnightly,Loan Paid,1366,521,1,6
826538,4359599,0062x00000D0w50AAB,0012x000003DaotAAC,6,4.0,Living Expenses,3,200,4.857,Fortnightly,Loan Paid,1484,525,1,6
5145433,4359595,0062x00000D0w4XAAR,0012x00000VcPONAA3,7,4.0,Veterinary Expenses,5,400,9.0,Fortnightly,Loan Paid,2586,524,1,6
5145422,4359532,0062x00000D0vzHAAR,0012x000004UUqsAAG,17,14.0,Travel Expenses,7,1100,14.143,Fortnightly,Loan Paid,1551,522,2,6
826428,4359454,0062x00000D0vsuAAB,0012x00000LSVH4AAP,6,5.0,Travel Expenses,5,500,9.286,Fortnightly,Loan Paid,2104,520,1,6
5145424,4359416,0062x00000D0vjPAAR,0012x00000OKaKTAA1,9,6.0,Furniture or Appliances,5,300,9.286,Fortnightly,Loan Paid,2249,512,1,6
826400,4359378,0062x00000D0vn6AAB,0012x00000XEo2tAAD,8,4.0,Living Expenses,7,700,14.286,Fortnightly,Loan Paid,2672,517,0,6
826390,4359353,0062x00000D0vkqAAB,0012x00000LSWykAAH,12,8.0,Vehicle Expenses,7,1000,13.0,Fortnightly,Loan Paid,2105,515,1,6
826391,4359347,0062x00000D0vkWAAR,0012800001NDgzdAAD,31,25.0,Vehicle Expenses,7,500,13.286,Fortnightly,Loan Paid,1042,514,2,6
826417,4359341,0062x00000D0vjxAAB,0012x00000G0fFvAAJ,13,8.0,Life Event Expenses,7,600,13.286,Fortnightly,Loan Paid,1721,513,1,6
826395,4359307,0062x00000D0vQSAAZ,0010K00001mCbfEQAS,41,34.0,Living Expenses,7,600,13.286,Fortnightly,Loan Paid,215,501,3,6
826386,4359298,0062x00000D0vU0AAJ,0010K00001cwjrvQAA,34,30.0,Home Maintenance & Repairs,7,650,14.143,Fortnightly,Loan Paid,41,504,3,6
826435,4359218,0062x00000D0vaCAAR,0012x00000INRtIAAX,13,9.0,Living Expenses,7,1000,14.286,Fortnightly,Loan Paid,1918,507,1,6
826367,4359154,0062x00000D0vPKAAZ,0012x00000NQuxLAAT,8,7.0,Travel Expenses,7,1000,13.143,Fortnightly,Loan Paid,2185,500,1,6
826340,4358890,0062x00000D0vEpAAJ,0010K000020K1jUQAS,7,5.0,Medical Expenses,7,1250,13.0,Fortnightly,Loan Paid,572,495,1,6
826335,4358777,0062x00000D0v6MAAR,0010K00001wUVkJQAW,8,6.0,Life Event Expenses,5,500,9.286,Fortnightly,Loan Paid,402,492,1,6
826300,4358648,0062x00000D0uxyAAB,0012x00000MgdSwAAJ,13,9.0,Living Expenses,7,1000,13.0,Fortnightly,Loan Paid,2118,488,1,6
826274,4358524,0062x00000D0upCAAR,0012x00000OKjOUAA1,14,12.0,Living Expenses,5,200,10.0,Fortnightly,Loan Paid,2254,485,1,6
826279,4358519,0062x00000D0uhNAAR,0010K00001oAWYTQA4,25,21.0,Living Expenses,7,400,13.429,Fortnightly,Loan Paid,241,482,2,6
826269,4358461,0062x00000D0unAAAR,0012x00000Pwa90AAB,6,4.0,Travel Expenses,5,300,10.143,Fortnightly,Loan Paid,2323,484,1,6
826270,4358351,0062x00000D0ugsAAB,0012x00000LQIoyAAH,9,7.0,Living Expenses,5,200,9.143,Fortnightly,Loan Paid,2064,481,1,6
826305,4358208,0062x00000D0uZSAAZ,0012x00000GdPBGAA3,8,4.0,Life Event Expenses,5,500,9.286,Fortnightly,Loan Paid,1818,478,0,6
826268,4358145,0062x00000D0uW9AAJ,0012x00000BG2qZAAT,11,9.0,Medical Expenses,5,250,9.143,Fortnightly,Loan Paid,1634,476,1,6
5145394,4357869,0062x00000D0uHxAAJ,0012x00000LRXRKAA5,9,7.0,Living Expenses,3,350,5.143,Fortnightly,Loan Paid,2087,471,1,6
826244,4357841,0062x00000D0uGfAAJ,0012x00000FGMhcAAH,7,4.0,Vehicle Expenses,5,300,9.286,Fortnightly,Loan Paid,1711,470,1,6
826234,4356796,0062x00000D0tLUAAZ,0012x00000TsYXWAA3,10,4.0,Home Maintenance & Repairs,5,350,9.0,Fortnightly,Loan Paid,2530,463,0,6
826257,4356738,0062x00000D0tGBAAZ,0012x00000OvqksAAB,7,6.0,Life Event Expenses,5,300,9.429,Fortnightly,Loan Paid,2272,462,1,6
826314,4356406,0062x00000D0t0MAAR,0012x00000FGhTxAAL,7,5.0,Life Event Expenses,5,500,9.286,Fortnightly,Loan Paid,1718,460,1,6
826836,4356001,0062x00000D0scUAAR,0012x00000LPnfnAAD,9,4.0,Life Event Expenses,3,200,6.0,Fortnightly,Loan Paid,2046,458,0,6
5145390,4355479,0062x00000D0rojAAB,0010K0000243AncQAE,15,12.0,Medical Expenses,3,500,6.143,Fortnightly,Loan Paid,770,452,1,6
826195,4355459,0062x00000D0rmPAAR,0012x00000TJJ9hAAH,10,4.0,Veterinary Expenses,7,600,13.286,Fortnightly,Loan Paid,2509,448,0,6
826196,4355450,0062x00000D0rmnAAB,0010K000028i00CQAQ,12,8.0,Living Expenses,7,350,14.286,Fortnightly,Loan Paid,878,450,1,6
5145388,4355387,0062x00000D0riCAAR,0012x00000cyooNAAQ,11,5.0,Vehicle Expenses,5,200,10.571,Fortnightly,Loan Paid,2773,447,0,6
826243,4355233,0062x00000D0rTWAAZ,0012x000003DkNEAA0,12,11.0,Furniture or Appliances,5,300,9.286,Fortnightly,Loan Paid,1487,444,1,6
826182,4355231,0062x00000D0rT7AAJ,0010K00001xjDJGQA2,17,13.0,Other Expenses,5,200,10.143,Fortnightly,Loan Paid,431,443,1,6
826160,4355192,0062x00000D0rPKAAZ,0012800001aOR1gAAG,6,4.0,Relocation Expenses,5,500,9.286,Fortnightly,Loan Paid,1336,441,1,6
5145382,4355088,0062x00000D0rEvAAJ,0010K000023NTURQA4,13,9.0,Vehicle Expenses,3,200,4.571,Fortnightly,Loan Paid,684,436,1,6
826141,4355079,0062x00000D0rEHAAZ,0012x00000SIVLxAAP,8,6.0,Living Expenses,7,1000,13.143,Fortnightly,Loan Paid,2473,434,1,6
5145380,4354951,0062x00000D0qyYAAR,0012x00000Mi4CpAAJ,11,9.0,Living Expenses,3,300,5.286,Fortnightly,Loan Paid,2135,430,1,6
826118,4354929,0062x00000D0qwDAAR,0012x00000IM5NXAA1,11,7.0,Travel Expenses,7,1000,13.429,Fortnightly,Loan Paid,1878,429,1,6
826099,4354917,0062x00000D0qv5AAB,0012x00000KLQDDAA5,7,4.0,Vehicle Expenses,7,1000,13.286,Fortnightly,Loan Paid,1983,428,1,6
826078,4354778,0062x00000D0qhNAAR,0010K00001uttcQQAQ,10,8.0,Home Maintenance & Repairs,7,600,13.429,Fortnightly,Loan Paid,370,423,1,6
826079,4354763,0062x00000D0qg0AAB,0010K00001jLj0MQAS,29,26.0,Living Expenses,7,1000,14.286,Fortnightly,Loan Paid,183,422,3,6
826080,4354703,0062x00000D0qZsAAJ,0012x00000L2xwZAAR,11,9.0,Living Expenses,7,1200,13.143,Fortnightly,Loan Paid,2011,420,1,6
826059,4354691,0062x00000D0qYGAAZ,0012x00000NQo96AAD,12,8.0,Vehicle Expenses,7,350,13.429,Fortnightly,Loan Paid,2180,418,1,6
826054,4354678,0062x00000D0qWyAAJ,0012x000003CMWeAAO,10,9.0,Living Expenses,7,800,13.143,Fortnightly,Loan Paid,1461,417,1,6
826038,4354643,0062x00000D0qTpAAJ,0010K000021EzHoQAK,10,7.0,Medical Expenses,5,500,9.429,Fortnightly,Loan Paid,589,416,1,6
5145375,4354600,0062x00000D0qQCAAZ,0010K000022izt9QAA,12,11.0,Veterinary Expenses,5,200,9.429,Fortnightly,Loan Paid,662,415,1,6
5145373,4354549,0062x00000D0qLbAAJ,0010K000021EWPRQA4,36,31.0,Furniture or Appliances,3,500,6.143,Fortnightly,Loan Paid,587,414,3,6
826008,4354490,0062x00000D0qGlAAJ,0012x000005SX9kAAG,8,4.0,Other Expenses,7,700,13.286,Fortnightly,Loan Paid,1564,413,0,6
5145391,4354420,0062x00000D0qAiAAJ,0012x00000LRRBdAAP,22,14.0,Living Expenses,3,500,6.143,Fortnightly,Loan Paid,2085,412,1,6
825976,4354282,0062x00000D0pyIAAR,0012x00000G2qQ6AAJ,16,12.0,Vehicle Expenses,7,900,13.286,Fortnightly,Loan Paid,1760,410,1,6
825945,4354157,0062x00000D0pntAAB,0010K00001zGwoRQAS,11,8.0,Vehicle Expenses,7,750,13.429,Fortnightly,Loan Paid,503,405,1,6
5145364,4354120,0062x00000D0pa7AAB,0010K0000242us6QAA,24,20.0,Life Event Expenses,3,500,5.429,Fortnightly,Loan Paid,760,403,2,6
825946,4353998,0062x00000D0pZcAAJ,0012x00000GeZRHAA3,8,6.0,Vehicle Expenses,5,400,9.429,Fortnightly,Loan Paid,1850,402,1,6
825914,4353877,0062x00000D0pQ1AAJ,0012x00000IPkylAAD,14,9.0,Vehicle Expenses,5,500,10.286,Fortnightly,Loan Paid,1976,400,1,6
825874,4353774,0062x00000D0pHJAAZ,0010K00001iICEgQAO,8,5.0,Living Expenses,5,200,10.286,Fortnightly,Loan Paid,158,395,1,6
826880,4353769,0062x00000D0pGzAAJ,0010K00002739mZQAQ,12,10.0,Home Maintenance & Repairs,7,1000,13.286,Fortnightly,Loan Paid,814,394,1,6
5145358,4353753,0062x00000D0pG1AAJ,0012x000003ECnNAAW,9,6.0,Vehicle Expenses,5,500,9.286,Fortnightly,Loan Paid,1502,392,1,6
825897,4353743,0062x00000D0pFIAAZ,0012x00000SFRznAAH,8,5.0,Veterinary Expenses,7,1000,14.143,Fortnightly,Loan Paid,2405,391,1,6
825860,4353693,0062x00000D0pBVAAZ,0012x00000Gcs70AAB,12,8.0,Living Expenses,7,600,13.143,Fortnightly,Loan Paid,1808,390,1,6
825858,4353675,0062x00000D0p9yAAB,0012800001SlSTcAAN,34,30.0,Vehicle Expenses,7,1200,14.143,Fortnightly,Loan Paid,1268,389,3,6
825868,4353667,0062x00000D0p9AAAR,0010K0000281Q5KQAU,9,5.0,Veterinary Expenses,7,1000,14.286,Fortnightly,Loan Paid,852,388,1,6
5145440,4353618,0062x00000D0p4tAAB,0012x00000INYZvAAP,7,5.0,Life Event Expenses,3,250,5.429,Fortnightly,Loan Paid,1923,385,1,6
825838,4353595,0062x00000D0p2nAAB,0012x00000RqTQuAAN,8,5.0,Living Expenses,7,900,13.286,Fortnightly,Loan Paid,2366,384,1,6
825851,4353528,0062x00000D0oxJAAR,0012x00000KMDS4AAP,8,7.0,Other,5,500,9.286,Fortnightly,Loan Paid,1994,381,1,6
825797,4353393,0062x00000D0ompAAB,0012x00000PxDRNAA3,10,5.0,Other Expenses,7,500,14.143,Fortnightly,Loan Paid,2338,377,0,6
825760,4353251,0062x00000D0obNAAR,0012x00000Nwy44AAB,11,6.0,Living Expenses,7,1000,14.143,Fortnightly,Loan Paid,2212,375,1,6
825758,4353085,0062x00000D0oOdAAJ,0012x00000GdQCaAAN,9,4.0,Living Expenses,5,200,10.571,Fortnightly,Loan Paid,1819,372,0,6
825767,4353051,0062x00000D0oLjAAJ,0012x00000GeoBiAAJ,11,8.0,Vehicle Expenses,7,800,14.143,Fortnightly,Loan Paid,1864,371,1,6
