Min_IT_Loan_ID__c,Opp_Number__c,Id,AccountID,Number_Of_Loans_Granted__c,Num_Of_Loans_Paid__c,Purpose_of_Loan__c,Total_Repayments__c,Amount,Term_in_Weeks__c,Payment_Frequency__c,StageName,Applicant Age,userId,loanId,count,LoanIdFormat
780409.0,3932722.0,0062x00000CTItkAAH,0010K00001eI5SvQAK,37.0,31.0,Relocation Expenses,7.0,800.0,13.714,Fortnightly,Loan Paid,30.0,245,1506,2.0,5
805823.0,4172771.0,0062x00000CkpXrAAJ,0010K00001eI6oZQAS,13.0,8.0,Living Expenses,5.0,350.0,9.571,Fortnightly,Loan Paid,40.0,2342,1360,1.0,5
789589.0,4010946.0,0062x00000CUtooAAD,0010K00001eItpPQAS,8.0,4.0,Vehicle Expenses,5.0,200.0,10.0,Fortnightly,Loan Paid,31.0,7007,1490,0.0,5
795003.0,4062397.0,0062x00000CiaQiAAJ,0010K00001eJBVqQAO,16.0,15.0,"Maintenance, Registration",5.0,500.0,10.0,Fortnightly,Loan Paid,50.0,6063,5874,1.0,5
768826.0,3834353.0,0062x00000CRGUcAAP,0010K00001eJO2bQAG,6.0,5.0,Travel Expenses,7.0,800.0,13.857,Fortnightly,Loan Paid,31.0,2186,1595,1.0,5
805907.0,4168764.0,0062x00000CklvPAAR,0010K00001eJOfnQAG,10.0,6.0,Life Event Expenses,7.0,500.0,13.143,Fortnightly,Loan Paid,32.0,285,4950,1.0,5
800278.0,4115602.0,0062x00000CjgAwAAJ,0010K00001eJPRrQAO,10.0,5.0,Living Expenses,5.0,400.0,10.143,Fortnightly,Loan Paid,27.0,587,5264,0.0,5
777282.0,3906927.0,0062x00000CSkajAAD,0010K00001eJWMwQAO,13.0,7.0,Vehicle Expenses,7.0,1000.0,14.429,Fortnightly,Loan Paid,31.0,4765,4567,1.0,5
807569.0,4191906.0,0062x00000ClBnqAAF,0010K00001eJebWQAS,40.0,37.0,Vehicle Expenses,7.0,500.0,13.0,Fortnightly,Loan Paid,35.0,4258,1458,3.0,5
774180.0,3881597.0,0062x00000CSEvsAAH,0010K00001eJf1LQAS,6.0,4.0,Home Maintenance & Repairs,5.0,500.0,8.714,Fortnightly,Loan Paid,55.0,5521,8256,1.0,5
776374.0,3899321.0,0062x00000CSafqAAD,0010K00001eJhPxQAK,17.0,15.0,Vehicle Expenses,7.0,500.0,13.429,Fortnightly,Loan Paid,34.0,1754,6012,1.0,5
817569.0,4288205.0,0062x00000CzZupAAF,0010K00001eJjqCQAS,25.0,22.0,Home Maintenance & Repairs,7.0,800.0,12.714,Fortnightly,Loan Paid,50.0,935,3805,1.0,5
801639.0,4130022.0,0062x00000CjweGAAR,0010K00001eJm6oQAC,13.0,12.0,Life Event Expenses,7.0,500.0,13.571,Fortnightly,Loan Paid,29.0,4814,7964,1.0,5
821220.0,4321890.0,0062x00000D0DYSAA3,0010K00001eK5H6QAK,7.0,5.0,Other Expenses,5.0,500.0,10.143,Fortnightly,Loan Paid,25.0,7337,53,1.0,5
787806.0,3998369.0,0062x00000CUdkHAAT,0010K00001eK6fcQAC,15.0,11.0,Travel Expenses,5.0,250.0,9.429,Fortnightly,Loan Paid,27.0,1871,8333,1.0,5
810917.0,4222208.0,0062x00000ClmhjAAB,0010K00001eKCY2QAO,8.0,6.0,Vehicle Expenses,7.0,750.0,12.714,Fortnightly,Loan Paid,27.0,5896,9186,1.0,5
778119.0,3914577.0,0062x00000CSuyMAAT,0010K00001eKGpeQAG,13.0,9.0,Vehicle Expenses,7.0,900.0,14.143,Fortnightly,Loan Paid,44.0,3134,9323,1.0,5
793456.0,4049959.0,0062x00000CiJiaAAF,0010K00001eKkw0QAC,29.0,24.0,Home Maintenance & Repairs,7.0,1300.0,14.143,Fortnightly,Loan Paid,64.0,30,4276,1.0,5
807990.0,4191644.0,0062x00000ClBXiAAN,0010K00001eY5LxQAK,15.0,6.0,Vehicle Expenses,7.0,1000.0,13.286,Fortnightly,Loan Paid,62.0,5374,1438,0.0,5
772666.0,3869235.0,0062x00000CRyXqAAL,0010K00001eY6XnQAK,6.0,4.0,Vehicle Expenses,5.0,500.0,10.143,Fortnightly,Loan Paid,37.0,3189,2669,1.0,5
824342.0,4341127.0,0062x00000D0ZNQAA3,0010K00001eY9zkQAC,15.0,10.0,Vehicle Expenses,5.0,500.0,9.714,Fortnightly,Loan Paid,48.0,5764,3266,1.0,5
787319.0,3995885.0,0062x00000CUZYgAAP,0010K00001eYzmlQAC,13.0,10.0,Other Expenses,5.0,200.0,9.571,Fortnightly,Loan Paid,29.0,2969,5668,1.0,5
808417.0,4194365.0,0062x00000ClEsoAAF,0010K00001eZ44gQAC,7.0,5.0,Living Expenses,5.0,500.0,9.571,Fortnightly,Loan Paid,26.0,1241,7847,1.0,5
785285.0,3976305.0,0062x00000CUBzRAAX,0010K00001eZ44gQAC,7.0,4.0,Living Expenses,6.0,500.0,12.0,Fortnightly,Loan Paid,26.0,1241,776,1.0,5
818458.0,4297819.0,0062x00000CzkjcAAB,0010K00001eZKC6QAO,19.0,16.0,Living Expenses,5.0,200.0,10.429,Fortnightly,Loan Paid,43.0,6893,5728,1.0,5
784811.0,3973090.0,0062x00000CU6yvAAD,0010K00001eZNxmQAG,9.0,8.0,Life Event Expenses,5.0,400.0,8.857,Fortnightly,Loan Paid,25.0,5375,4624,1.0,5
869860.0,4716212.0,0062x00000DGJIxAAP,0010K00001hTzwHQAS,46.0,43.0,Living Expenses,6.0,900.0,25.857,Monthly,Loan Paid,36.0,2032,5084,4.0,6
866546.0,4693522.0,0062x00000DFusDAAT,0012800001SDTziAAH,39.0,37.0,Travel Expenses,4.0,500.0,17.0,Monthly,Loan Paid,39.0,2096,1310,3.0,6
854702.0,4605992.0,0062x00000D9xbvAAB,0012800001SDUCHAA5,37.0,33.0,Life Event Expenses,4.0,1000.0,14.429,Monthly,Loan Paid,45.0,2825,3160,2.0,6
1015640.0,6345304.0,0062x00000EcFm6AAF,0012800001SDTxtAAH,32.0,30.0,Living Expenses,4.0,1250.0,15.429,Monthly,Loan Paid,33.0,5670,8581,2.0,6
1013697.0,6315466.0,0062x00000Ebq86AAB,0010K00001iJIdfQAG,26.0,25.0,Medical Expenses,3.0,500.0,10.0,Monthly,Loan Paid,31.0,3052,6616,2.0,6
929808.0,5285755.0,0062x00000Dt5q0AAB,0010K000022N5J0QAK,27.0,25.0,Living Expenses,4.0,1200.0,17.429,Monthly,Loan Paid,34.0,5836,7927,2.0,6
5158615.0,5016118.0,0062x00000DYA1zAAH,0012x000004VBr4AAG,26.0,25.0,Living Expenses,4.0,400.0,16.0,Monthly,Loan Paid,35.0,2604,4124,2.0,6
5166621.0,5769327.0,0062x00000E6n9UAAR,0012x000005TxsxAAC,25.0,24.0,Furniture or Appliances,4.0,1000.0,15.429,Monthly,Loan Paid,30.0,2521,2511,2.0,6
5163569.0,5379217.0,0062x00000DUfcDAAT,0010K0000240nFnQAI,26.0,24.0,Travel Expenses,4.0,800.0,16.857,Monthly,Loan Paid,45.0,521,5485,2.0,6
870717.0,4722741.0,0062x00000DGRs9AAH,0012800001SDU5xAAH,27.0,24.0,Travel Expenses,4.0,1200.0,17.143,Monthly,Loan Paid,47.0,693,210,2.0,6
5151677.0,4678403.0,0062x00000DFcmYAAT,0010K0000260MIYQA2,29.0,24.0,Travel Expenses,5.0,1000.0,17.429,Monthly,Loan Paid,47.0,2939,7035,1.0,6
5156637.0,4904802.0,0062x00000DWF6LAAX,0012x000005TxsxAAC,25.0,23.0,Life Event Expenses,4.0,1000.0,16.571,Monthly,Loan Paid,30.0,2521,1890,2.0,6
881284.0,4809245.0,0062x00000DHxJxAAL,0012800001SDUEkAAP,26.0,23.0,Home Maintenance & Repairs,4.0,700.0,14.429,Monthly,Loan Paid,43.0,5001,1616,2.0,6
875474.0,4761075.0,0062x00000DH5RYAA1,0010K00001fHAvHQAW,26.0,23.0,Home Maintenance & Repairs,3.0,1000.0,11.143,Monthly,Loan Paid,54.0,6850,4082,2.0,6
867897.0,4701625.0,0062x00000DG4TEAA1,0012800001SDTH6AAP,26.0,23.0,Living Expenses,4.0,1000.0,16.857,Monthly,Loan Paid,68.0,296,3057,2.0,6
852993.0,4594360.0,0062x00000D9hCcAAJ,0010K00001ymTzJQAU,25.0,23.0,Travel Expenses,4.0,1300.0,14.714,Monthly,Loan Paid,34.0,1421,6567,2.0,6
5150290.0,4604594.0,0062x00000D9vzqAAB,0012x000005TxsxAAC,25.0,22.0,Travel Expenses,4.0,1000.0,14.571,Monthly,Loan Paid,30.0,2521,4551,1.0,6
854305.0,4603184.0,0062x00000D9tBMAAZ,0012800001SDUEkAAP,26.0,22.0,Vehicle Expenses,4.0,1100.0,14.571,Monthly,Loan Paid,43.0,5001,6193,1.0,6
1038145.0,6782527.0,0062x00000Ez4PEAAZ,0012800001IzG7mAAF,24.0,23.0,Other Expenses,3.0,750.0,11.857,Monthly,Loan Paid,65.0,2651,228,2.0,6
1064401.0,7335086.0,0062x00000FJbM6AAL,0010K000027z8b4QAA,14.0,13.0,Living Expenses,4.0,900.0,15.429,Monthly,Loan Paid,36.0,121,6409,1.0,6
1040843.0,6825638.0,0062x00000EzgutAAB,0010K00002COm4FQAT,14.0,13.0,Living Expenses,3.0,500.0,11.286,Monthly,Loan Paid,48.0,6292,560,1.0,6
1037643.0,6770972.0,0062x00000EyuOOAAZ,0010K000023QIy4QAG,14.0,13.0,Living Expenses,3.0,750.0,11.714,Monthly,Loan Paid,43.0,7357,288,1.0,6
1051667.0,7048783.0,0062x00000F3RjZAAV,0012x000003FoXxAAK,14.0,12.0,Living Expenses,4.0,500.0,14.714,Monthly,Loan Paid,38.0,3011,8227,1.0,6
1055182.0,7140241.0,0062x00000FH5WvAAL,0012x00000SHdBoAAL,12.0,10.0,Living Expenses,3.0,500.0,9.429,Monthly,Loan Paid,36.0,2371,1356,1.0,6
5175864.0,7338041.0,0062x00000FJeHUAA1,0012x00000OyNI9AAN,11.0,9.0,Travel Expenses,3.0,500.0,11.429,Monthly,Loan Paid,49.0,882,5379,1.0,6
1047910.0,6958780.0,0062x00000F2IUyAAN,0012x00000NRMDXAA5,11.0,9.0,Life Event Expenses,4.0,500.0,16.0,Monthly,Loan Paid,35.0,2728,2576,1.0,6
1040427.0,6822863.0,0062x00000EzdaaAAB,0012x00000NRaAkAAL,10.0,9.0,Medical Expenses,5.0,1000.0,22.0,Monthly,Loan Paid,51.0,7253,1445,1.0,6
1037458.0,6768451.0,0062x00000EyrnzAAB,0012x00000LP92bAAD,11.0,9.0,Life Event Expenses,4.0,500.0,14.143,Monthly,Loan Paid,28.0,2611,2626,1.0,6
1064367.0,7329581.0,0062x00000FJXL9AAP,0010K000022NmugQAC,8.0,7.0,Vehicle Expenses,3.0,500.0,11.429,Monthly,Loan Paid,51.0,1542,5376,1.0,6
1034713.0,6711961.0,0062x00000Ey6ymAAB,0012x000004UrAJAA0,9.0,7.0,Travel Expenses,4.0,750.0,15.714,Monthly,Loan Paid,45.0,4866,5231,1.0,6
1040467.0,6823161.0,0062x00000EzdvJAAR,0010K00001y98qcQAA,8.0,6.0,Vehicle Expenses,3.0,500.0,10.0,Monthly,Loan Paid,41.0,2404,7529,1.0,6
1034290.0,6698592.0,0062x00000ExwErAAJ,0012x00000WYiUxAAL,7.0,5.0,Travel Expenses,3.0,400.0,10.857,Monthly,Loan Paid,39.0,2052,7948,1.0,6
1050695.0,7021814.0,0062x00000F37pDAAR,0012x00000LRYEeAAP,7.0,5.0,Vehicle Expenses,4.0,500.0,15.143,Monthly,Loan Paid,42.0,4756,4553,1.0,6
1047922.0,6958567.0,0062x00000F2IHkAAN,0012x00000XEB2aAAH,7.0,5.0,Other Expenses,4.0,1000.0,16.0,Monthly,Loan Paid,45.0,5780,6770,1.0,6
1035644.0,6735562.0,0062x00000EyPokAAF,0010K00001uIUDYQA4,6.0,5.0,vehicle_repairs,3.0,1000.0,10.286,Monthly,Loan Paid,64.0,3367,9020,1.0,6
1066961.0,7377773.0,0062x00000FKDszAAH,0012x00000cwmYIAAY,6.0,4.0,Living Expenses,4.0,500.0,14.571,Monthly,Loan Paid,33.0,4230,3766,1.0,6
1036005.0,6735764.0,0062x00000EyQIPAA3,0012x000003D59AAAS,8.0,4.0,Life Event Expenses,3.0,500.0,11.0,Monthly,Loan Paid,27.0,6337,1243,0.0,6
1038145.0,6782527.0,0062x00000Ez4PEAAZ,0012800001IzG7mAAF,24.0,23.0,Other Expenses,3.0,750.0,11.857,Monthly,Loan Paid,65.0,2651,228,2.0,6
1035644.0,6735562.0,0062x00000EyPokAAF,0010K00001uIUDYQA4,6.0,5.0,vehicle_repairs,3.0,1000.0,10.286,Monthly,Loan Paid,64.0,3367,9020,1.0,6
1064367.0,7329581.0,0062x00000FJXL9AAP,0010K000022NmugQAC,8.0,7.0,Vehicle Expenses,3.0,500.0,11.429,Monthly,Loan Paid,51.0,1542,5376,1.0,6
1040427.0,6822863.0,0062x00000EzdaaAAB,0012x00000NRaAkAAL,10.0,9.0,Medical Expenses,5.0,1000.0,22.0,Monthly,Loan Paid,51.0,7253,1445,1.0,6
5175864.0,7338041.0,0062x00000FJeHUAA1,0012x00000OyNI9AAN,11.0,9.0,Travel Expenses,3.0,500.0,11.429,Monthly,Loan Paid,49.0,882,5379,1.0,6
1040843.0,6825638.0,0062x00000EzgutAAB,0010K00002COm4FQAT,14.0,13.0,Living Expenses,3.0,500.0,11.286,Monthly,Loan Paid,48.0,6292,560,1.0,6
1047922.0,6958567.0,0062x00000F2IHkAAN,0012x00000XEB2aAAH,7.0,5.0,Other Expenses,4.0,1000.0,16.0,Monthly,Loan Paid,45.0,5780,6770,1.0,6
1034713.0,6711961.0,0062x00000Ey6ymAAB,0012x000004UrAJAA0,9.0,7.0,Travel Expenses,4.0,750.0,15.714,Monthly,Loan Paid,45.0,4866,5231,1.0,6
1037643.0,6770972.0,0062x00000EyuOOAAZ,0010K000023QIy4QAG,14.0,13.0,Living Expenses,3.0,750.0,11.714,Monthly,Loan Paid,43.0,7357,288,1.0,6
1050695.0,7021814.0,0062x00000F37pDAAR,0012x00000LRYEeAAP,7.0,5.0,Vehicle Expenses,4.0,500.0,15.143,Monthly,Loan Paid,42.0,4756,4553,1.0,6
1040467.0,6823161.0,0062x00000EzdvJAAR,0010K00001y98qcQAA,8.0,6.0,Vehicle Expenses,3.0,500.0,10.0,Monthly,Loan Paid,41.0,2404,7529,1.0,6
1034290.0,6698592.0,0062x00000ExwErAAJ,0012x00000WYiUxAAL,7.0,5.0,Travel Expenses,3.0,400.0,10.857,Monthly,Loan Paid,39.0,2052,7948,1.0,6
1051667.0,7048783.0,0062x00000F3RjZAAV,0012x000003FoXxAAK,14.0,12.0,Living Expenses,4.0,500.0,14.714,Monthly,Loan Paid,38.0,3011,8227,1.0,6
1064401.0,7335086.0,0062x00000FJbM6AAL,0010K000027z8b4QAA,14.0,13.0,Living Expenses,4.0,900.0,15.429,Monthly,Loan Paid,36.0,121,6409,1.0,6
1055182.0,7140241.0,0062x00000FH5WvAAL,0012x00000SHdBoAAL,12.0,10.0,Living Expenses,3.0,500.0,9.429,Monthly,Loan Paid,36.0,2371,1356,1.0,6
1047910.0,6958780.0,0062x00000F2IUyAAN,0012x00000NRMDXAA5,11.0,9.0,Life Event Expenses,4.0,500.0,16.0,Monthly,Loan Paid,35.0,2728,2576,1.0,6
1066961.0,7377773.0,0062x00000FKDszAAH,0012x00000cwmYIAAY,6.0,4.0,Living Expenses,4.0,500.0,14.571,Monthly,Loan Paid,33.0,4230,3766,1.0,6
1037458.0,6768451.0,0062x00000EyrnzAAB,0012x00000LP92bAAD,11.0,9.0,Life Event Expenses,4.0,500.0,14.143,Monthly,Loan Paid,28.0,2611,2626,1.0,6
1036005.0,6735764.0,0062x00000EyQIPAA3,0012x000003D59AAAS,8.0,4.0,Life Event Expenses,3.0,500.0,11.0,Monthly,Loan Paid,27.0,6337,1243,0.0,6
867897.0,4701625.0,0062x00000DG4TEAA1,0012800001SDTH6AAP,26.0,23.0,Living Expenses,4.0,1000.0,16.857,Monthly,Loan Paid,68.0,296,3057,2.0,6
891409.0,4897093.0,0062x00000DW6knAAD,0012x00000AAUSBAA5,7.0,5.0,Other,3.0,1200.0,12.429,Monthly,Loan Paid,64.0,3304,9711,1.0,6
878770.0,4788601.0,0062x00000DHd1zAAD,0012800001OD8JYAA1,18.0,14.0,Home Maintenance & Repairs,4.0,1000.0,14.857,Monthly,Loan Paid,62.0,5019,396,1.0,6
855988.0,4615924.0,0062x00000DA9XrAAL,0012800001OD8JYAA1,18.0,13.0,Home Maintenance & Repairs,4.0,1000.0,14.286,Monthly,Loan Paid,62.0,5019,6765,1.0,6
870116.0,4717529.0,0062x00000DGKVTAA5,0012x00000IMg1HAAT,10.0,6.0,Vehicle Expenses,3.0,1000.0,12.143,Monthly,Loan Paid,61.0,4504,9232,1.0,6
853006.0,4594431.0,0062x00000D9hOdAAJ,0010K00001odx3XQAQ,10.0,8.0,Vehicle Expenses,4.0,250.0,15.143,Monthly,Loan Paid,61.0,2787,2393,1.0,6
855230.0,4609885.0,0062x00000DA2DhAAL,0010K00001sucB3QAI,8.0,5.0,Furniture or Appliances,4.0,1000.0,14.143,Monthly,Loan Paid,60.0,3177,4114,1.0,6
891681.0,4897338.0,0062x00000DW7QwAAL,0012x000002eDz4AAE,6.0,4.0,Medical Expenses,3.0,1000.0,12.429,Monthly,Loan Paid,58.0,4108,9152,1.0,6
5154926.0,4808644.0,0062x00000DHwTNAA1,0012x000003Cpf0AAC,9.0,6.0,Medical Expenses,4.0,1000.0,14.571,Monthly,Loan Paid,58.0,7063,1766,1.0,6
874895.0,4754648.0,0062x00000DH04GAAT,0012x00000G1R39AAF,8.0,5.0,Living Expenses,3.0,1000.0,11.429,Monthly,Loan Paid,58.0,6166,4313,1.0,6
859573.0,4640915.0,0062x00000DAgXFAA1,0012800001Oi6YfAAJ,7.0,6.0,Living Expenses,3.0,500.0,9.429,Monthly,Loan Paid,58.0,6361,149,1.0,6
861389.0,4652958.0,0062x00000DAx93AAD,0010K0000242woJQAQ,17.0,13.0,Home Maintenance & Repairs,6.0,650.0,26.286,Monthly,Loan Paid,57.0,7072,1189,1.0,6
856014.0,4616073.0,0062x00000DA9wRAAT,0012800001aNLx0AAG,8.0,5.0,Vehicle Expenses,9.0,500.0,36.429,Monthly,Loan Paid,35.0,820,1636,1.0,6
861389.0,4652958.0,0062x00000DAx93AAD,0010K0000242woJQAQ,17.0,13.0,Home Maintenance & Repairs,6.0,650.0,26.286,Monthly,Loan Paid,57.0,7072,1189,1.0,6
869860.0,4716212.0,0062x00000DGJIxAAP,0010K00001hTzwHQAS,46.0,43.0,Living Expenses,6.0,900.0,25.857,Monthly,Loan Paid,36.0,2032,5084,4.0,6
878614.0,4785892.0,0062x00000DHb1hAAD,0010K00001y2PLyQAM,9.0,6.0,Medical Expenses,6.0,1000.0,24.0,Monthly,Loan Paid,42.0,4328,7407,1.0,6
861126.0,4649691.0,0062x00000DAt53AAD,0010K00001tyDaaQAE,6.0,5.0,Living Expenses,6.0,1000.0,22.429,Monthly,Loan Paid,32.0,2752,114,1.0,6
867755.0,4700896.0,0062x00000DG3TmAAL,0010K00001gizPyQAI,10.0,9.0,Living Expenses,5.0,850.0,22.0,Monthly,Loan Paid,47.0,5126,6474,1.0,6
917159.0,5152827.0,0062x00000DrDSHAA3,0012x00000Ve3Z8AAJ,7.0,5.0,Vehicle Expenses,5.0,1300.0,21.714,Monthly,Loan Paid,24.0,3199,2419,1.0,6
999604.0,6026669.0,0062x00000EEdhJAAT,0012800001SDT3nAAH,10.0,8.0,Medical Expenses,4.0,700.0,15.857,Monthly,Loan Paid,30.0,2036,4991,1.0,6
998564.0,6005457.0,0062x00000EEJuNAAX,0012x00000THfpvAAD,7.0,4.0,Living Expenses,5.0,1250.0,20.714,Monthly,Loan Paid,35.0,1967,8632,1.0,6
998347.0,5996883.0,0062x00000EEDKiAAP,0010K00002BRZjTQAX,7.0,6.0,Home Maintenance & Repairs,4.0,1000.0,17.571,Monthly,Loan Paid,37.0,552,2030,1.0,6
997986.0,5986280.0,0062x00000EE2WsAAL,0012x00000NRaAkAAL,10.0,8.0,Home Maintenance & Repairs,3.0,500.0,12.0,Monthly,Loan Paid,51.0,7253,5842,1.0,6
997299.0,5968832.0,0062x00000EDrZIAA1,0012x00000LSD8XAAX,19.0,15.0,Vehicle Expenses,4.0,1000.0,16.714,Monthly,Loan Paid,43.0,26,8958,1.0,6
995912.0,5949537.0,0062x00000EDWwLAAX,0012x000002bXq4AAE,21.0,18.0,Home Maintenance & Repairs,5.0,1250.0,21.286,Monthly,Loan Paid,32.0,711,5740,1.0,6
995570.0,5941685.0,0062x00000EDP05AAH,0010K00001hBh4SQAS,14.0,13.0,Vehicle Expenses,4.0,500.0,14.714,Monthly,Loan Paid,37.0,2723,4422,1.0,6
995266.0,5939666.0,0062x00000EDMQPAA5,0012x000003DeQUAA0,15.0,13.0,Medical Expenses,4.0,750.0,17.571,Monthly,Loan Paid,53.0,4602,5672,1.0,6
994910.0,5926207.0,0062x00000EDAxRAAX,0012x00000IOu18AAD,7.0,5.0,Travel Expenses,6.0,1000.0,26.143,Monthly,Loan Paid,25.0,551,1563,1.0,6
994671.0,5928231.0,0062x00000EDCf0AAH,0012x00000Gd1AeAAJ,6.0,4.0,Child Expenses,4.0,1000.0,17.429,Monthly,Loan Paid,38.0,1801,5470,1.0,6
994362.0,5924340.0,0062x00000ED9XDAA1,0012x00000WtGYoAAN,7.0,4.0,Living Expenses,4.0,1000.0,17.429,Monthly,Loan Paid,48.0,2157,7446,1.0,6
1066961.0,7377773.0,0062x00000FKDszAAH,0012x00000cwmYIAAY,6.0,4.0,Living Expenses,4.0,500.0,14.571,Monthly,Loan Paid,33.0,4230,3766,1.0,6
5175864.0,7338041.0,0062x00000FJeHUAA1,0012x00000OyNI9AAN,11.0,9.0,Travel Expenses,3.0,500.0,11.429,Monthly,Loan Paid,49.0,882,5379,1.0,6
1064401.0,7335086.0,0062x00000FJbM6AAL,0010K000027z8b4QAA,14.0,13.0,Living Expenses,4.0,900.0,15.429,Monthly,Loan Paid,36.0,121,6409,1.0,6
1064367.0,7329581.0,0062x00000FJXL9AAP,0010K000022NmugQAC,8.0,7.0,Vehicle Expenses,3.0,500.0,11.429,Monthly,Loan Paid,51.0,1542,5376,1.0,6
1055182.0,7140241.0,0062x00000FH5WvAAL,0012x00000SHdBoAAL,12.0,10.0,Living Expenses,3.0,500.0,9.429,Monthly,Loan Paid,36.0,2371,1356,1.0,6
1051667.0,7048783.0,0062x00000F3RjZAAV,0012x000003FoXxAAK,14.0,12.0,Living Expenses,4.0,500.0,14.714,Monthly,Loan Paid,38.0,3011,8227,1.0,6
1050695.0,7021814.0,0062x00000F37pDAAR,0012x00000LRYEeAAP,7.0,5.0,Vehicle Expenses,4.0,500.0,15.143,Monthly,Loan Paid,42.0,4756,4553,1.0,6
1047910.0,6958780.0,0062x00000F2IUyAAN,0012x00000NRMDXAA5,11.0,9.0,Life Event Expenses,4.0,500.0,16.0,Monthly,Loan Paid,35.0,2728,2576,1.0,6
1047922.0,6958567.0,0062x00000F2IHkAAN,0012x00000XEB2aAAH,7.0,5.0,Other Expenses,4.0,1000.0,16.0,Monthly,Loan Paid,45.0,5780,6770,1.0,6
1040843.0,6825638.0,0062x00000EzgutAAB,0010K00002COm4FQAT,14.0,13.0,Living Expenses,3.0,500.0,11.286,Monthly,Loan Paid,48.0,6292,560,1.0,6
1040467.0,6823161.0,0062x00000EzdvJAAR,0010K00001y98qcQAA,8.0,6.0,Vehicle Expenses,3.0,500.0,10.0,Monthly,Loan Paid,41.0,2404,7529,1.0,6
1040427.0,6822863.0,0062x00000EzdaaAAB,0012x00000NRaAkAAL,10.0,9.0,Medical Expenses,5.0,1000.0,22.0,Monthly,Loan Paid,51.0,7253,1445,1.0,6
1038145.0,6782527.0,0062x00000Ez4PEAAZ,0012800001IzG7mAAF,24.0,23.0,Other Expenses,3.0,750.0,11.857,Monthly,Loan Paid,65.0,2651,228,2.0,6
1037643.0,6770972.0,0062x00000EyuOOAAZ,0010K000023QIy4QAG,14.0,13.0,Living Expenses,3.0,750.0,11.714,Monthly,Loan Paid,43.0,7357,288,1.0,6
1037458.0,6768451.0,0062x00000EyrnzAAB,0012x00000LP92bAAD,11.0,9.0,Life Event Expenses,4.0,500.0,14.143,Monthly,Loan Paid,28.0,2611,2626,1.0,6
1036005.0,6735764.0,0062x00000EyQIPAA3,0012x000003D59AAAS,8.0,4.0,Life Event Expenses,3.0,500.0,11.0,Monthly,Loan Paid,27.0,6337,1243,0.0,6
1035644.0,6735562.0,0062x00000EyPokAAF,0010K00001uIUDYQA4,6.0,5.0,vehicle_repairs,3.0,1000.0,10.286,Monthly,Loan Paid,64.0,3367,9020,1.0,6
1034713.0,6711961.0,0062x00000Ey6ymAAB,0012x000004UrAJAA0,9.0,7.0,Travel Expenses,4.0,750.0,15.714,Monthly,Loan Paid,45.0,4866,5231,1.0,6
1034290.0,6698592.0,0062x00000ExwErAAJ,0012x00000WYiUxAAL,7.0,5.0,Travel Expenses,3.0,400.0,10.857,Monthly,Loan Paid,39.0,2052,7948,1.0,6
1033642.0,6684673.0,0062x00000ExklIAAR,0010K000020GfUYQA0,10.0,8.0,Home Maintenance & Repairs,4.0,500.0,15.429,Monthly,Loan Paid,36.0,1088,2694,1.0,6
1033449.0,6682372.0,0062x00000ExiNYAAZ,0010K000026NnkIQAS,8.0,6.0,Medical Expenses,3.0,500.0,11.0,Monthly,Loan Paid,38.0,2119,1038,1.0,6
1033460.0,6681334.0,0062x00000ExhNwAAJ,0012x00000GeAsEAAV,9.0,7.0,Life Event Expenses,3.0,500.0,11.0,Monthly,Loan Paid,47.0,1979,5014,1.0,6
1066961.0,7377773.0,0062x00000FKDszAAH,0012x00000cwmYIAAY,6.0,4.0,Living Expenses,4.0,500.0,14.571,Monthly,Loan Paid,33.0,4230,3766,1.0,6
5175864.0,7338041.0,0062x00000FJeHUAA1,0012x00000OyNI9AAN,11.0,9.0,Travel Expenses,3.0,500.0,11.429,Monthly,Loan Paid,49.0,882,5379,1.0,6
1064401.0,7335086.0,0062x00000FJbM6AAL,0010K000027z8b4QAA,14.0,13.0,Living Expenses,4.0,900.0,15.429,Monthly,Loan Paid,36.0,121,6409,1.0,6
1064367.0,7329581.0,0062x00000FJXL9AAP,0010K000022NmugQAC,8.0,7.0,Vehicle Expenses,3.0,500.0,11.429,Monthly,Loan Paid,51.0,1542,5376,1.0,6
1055182.0,7140241.0,0062x00000FH5WvAAL,0012x00000SHdBoAAL,12.0,10.0,Living Expenses,3.0,500.0,9.429,Monthly,Loan Paid,36.0,2371,1356,1.0,6
1051667.0,7048783.0,0062x00000F3RjZAAV,0012x000003FoXxAAK,14.0,12.0,Living Expenses,4.0,500.0,14.714,Monthly,Loan Paid,38.0,3011,8227,1.0,6
1050695.0,7021814.0,0062x00000F37pDAAR,0012x00000LRYEeAAP,7.0,5.0,Vehicle Expenses,4.0,500.0,15.143,Monthly,Loan Paid,42.0,4756,4553,1.0,6
1047910.0,6958780.0,0062x00000F2IUyAAN,0012x00000NRMDXAA5,11.0,9.0,Life Event Expenses,4.0,500.0,16.0,Monthly,Loan Paid,35.0,2728,2576,1.0,6
1047922.0,6958567.0,0062x00000F2IHkAAN,0012x00000XEB2aAAH,7.0,5.0,Other Expenses,4.0,1000.0,16.0,Monthly,Loan Paid,45.0,5780,6770,1.0,6
1040843.0,6825638.0,0062x00000EzgutAAB,0010K00002COm4FQAT,14.0,13.0,Living Expenses,3.0,500.0,11.286,Monthly,Loan Paid,48.0,6292,560,1.0,6
